latitude,longitude,hour,minute
40.740887,-74.00753,17,24
40.7658,-73.963791,17,20
40.749882,-73.977402,17,21
40.754875,-73.965431,17,19
40.789791,-73.977318,17,3
40.73386,-74.006195,17,20
40.807114,-73.964668,17,4
40.77507,-73.953621,17,8
40.762432,-73.986839,17,15
40.764282,-73.954468,17,14
0,0,17,16
40.776321,-73.949783,17,15
40.774025,-73.874367,17,6
40.726318,-73.986176,17,7
40.730957,-73.988991,17,12
40.782513,-73.97876,17,13
40.72443,-74.008659,17,9
40.741051,-73.902138,17,21
40.758415,-74.00016,17,19
40.764793,-73.984428,16,56
40.78017,-73.959358,17,18
40.777054,-73.949234,17,18
40.775429,-73.953545,17,9
40.767635,-73.956436,17,19
40.758179,-73.937561,17,23
40.761456,-73.999809,15,17
40.777271,-73.952316,15,11
40.773186,-73.955109,15,2
40.783421,-73.951241,15,18
40.730164,-74.006973,15,16
40.716133,-74.011017,15,13
40.769493,-73.967232,15,20
40.769783,-73.863274,14,9
40.759357,-73.995567,14,17
40.76318,-73.985329,14,9
40.769932,-73.961128,14,19
0,0,14,19
40.745926,-73.984489,14,12
40.792931,-73.967735,14,17
40.728603,-73.985725,14,16
40.756817,-73.989616,14,14
40.74168,-74.004433,14,11
40.779758,-73.981628,14,11
40.786003,-73.979935,14,18
40.728569,-74.010857,14,13
40.733524,-73.987061,14,11
40.741482,-74.004532,14,17
40.783981,-73.954704,14,20
40.769875,-73.966827,14,22
40.774162,-73.872917,13,59
40.724461,-73.998169,14,19
40.776356,-73.975914,14,17
40.720928,-73.986916,14,17
40.738491,-73.99942,14,15
40.743446,-74.007339,14,14
40.756557,-73.967377,14,18
40.728241,-73.998802,14,14
40.715107,-74.007751,17,5
40.792213,-73.975441,17,22
40.761581,-73.983124,17,19
40.734001,-73.999359,17,18
40.752747,-73.943649,17,15
40.776402,-73.962204,17,19
40.750828,-73.990845,17,17
40.756035,-73.990753,17,11
40.788597,-73.976479,17,16
40.790562,-73.95192,16,56
0,0,17,10
40.778233,-73.948425,16,58
40.646481,-73.786911,16,49
40.752026,-73.970573,17,0
40.777199,-73.978874,17,24
40.780907,-73.949249,15,13
40.713661,-74.008629,15,17
40.744629,-74.006508,15,3
40.774261,-73.945404,15,19
40.758114,-74.000618,15,9
40.726334,-73.99836,15,2
40.747055,-74.004539,15,23
40.802994,-73.967697,15,9
40.784492,-73.973587,15,18
40.744221,-73.987526,15,10
40.781921,-73.972321,17,12
40.774269,-73.984756,17,22
40.756386,-73.979988,17,20
40.793827,-73.966835,17,16
40.804749,-73.962608,17,21
40.72794,-73.985023,17,9
40.73278,-73.990433,17,11
40.759563,-73.98526,17,16
40.768318,-73.968048,17,26
40.780544,-73.981667,17,13
0,0,17,19
40.76162,-73.979698,17,15
40.757702,-73.980255,17,20
40.748848,-73.972839,17,10
40.746952,-73.981689,17,26
40.760265,-73.974014,17,16
40.738232,-73.991928,17,18
40.739296,-74.002831,17,22
40.763771,-73.969223,17,20
40.775028,-73.956924,15,9
40.783821,-73.950417,15,21
40.757961,-74.000725,15,3
40.726486,-74.000267,15,24
40.776745,-73.982445,15,15
40.726299,-73.980415,15,15
40.795399,-73.973267,14,17
40.793644,-73.967201,14,13
40.774502,-73.983711,13,57
40.757362,-73.967293,14,25
40.686043,-73.996277,16,54
40.779716,-73.980736,17,12
0,0,17,19
40.741261,-73.981049,17,16
40.751537,-73.974815,17,18
40.76218,-73.975105,17,21
40.726116,-73.991951,17,22
40.774982,-73.94783,17,15
40.726189,-73.998138,17,19
40.734669,-73.994652,17,15
40.767132,-73.969048,17,1
40.773087,-73.921486,17,18
40.767963,-73.982315,17,20
40.786701,-73.95031,17,10
40.742764,-73.982391,17,14
40.645218,-73.79071,14,48
40.762814,-73.989548,17,20
40.749649,-73.999252,17,18
40.779781,-73.947388,17,9
40.747513,-73.981125,15,12
40.752296,-73.993675,15,6
40.72525,-74.006828,15,15
40.70462,-74.011742,14,7
40.737423,-74.000481,14,23
40.742409,-73.9916,14,26
40.756523,-73.977814,14,17
40.732151,-74.007744,14,19
40.722763,-74.005463,17,16
40.764912,-73.981842,17,0
40.775608,-73.959846,17,19
40.75444,-73.998573,17,15
40.714466,-73.997208,17,10
40.762077,-73.987938,17,20
40.762318,-73.978996,17,5
40.769047,-73.862701,16,56
40.77216,-73.982452,17,20
40.785027,-73.951416,17,14
40.793983,-73.966835,17,19
40.722645,-73.982841,17,11
40.697628,-73.992767,16,58
40.724159,-73.997917,17,12
40.734943,-73.979912,17,23
40.727219,-73.995491,17,21
40.765095,-73.958115,17,19
40.772358,-73.952454,17,13
40.761932,-73.962082,17,5
40.724285,-74.002014,17,0
40.751484,-73.976456,14,39
40.737755,-73.981003,15,2
40.64864,-73.783272,14,57
40.806919,-73.964615,15,14
40.771175,-73.964691,15,12
40.709019,-74.017128,15,10
40.730236,-73.975807,14,47
40.778027,-73.978241,14,40
40.773659,-73.981827,15,12
40.792309,-73.973648,15,0
40.761658,-74.000336,15,14
40.764969,-73.966141,15,9
40.752377,-73.994667,15,7
40.726002,-74.009384,15,19
40.74099,-73.998352,15,15
40.761093,-73.98719,15,16
40.746964,-74.008255,15,0
40.750298,-74.004517,15,14
40.795345,-73.97541,15,4
40.758404,-73.978767,15,17
40.783291,-73.978249,15,23
40.749828,-73.975876,15,4
40.782253,-73.948654,15,11
40.777359,-73.952225,15,15
40.75444,-73.971909,15,18
40.762402,-73.975784,15,11
40.733215,-74.005043,15,16
40.716362,-74.01107,15,17
40.73951,-74.002556,15,21
40.76276,-73.967842,15,21
40.750343,-73.991829,15,7
40.757763,-73.985802,15,17
40.753464,-73.975044,14,18
40.737259,-73.990639,14,7
40.780029,-73.958969,14,24
40.644848,-73.781593,16,44
40.774857,-73.960976,17,15
40.709972,-74.009766,17,10
40.725998,-73.998451,17,19
40.750687,-73.991364,17,18
40.716187,-74.01133,17,17
40.753094,-73.978973,17,17
40.762386,-73.96814,17,17
40.732765,-74.006432,17,5
40.709827,-74.014664,17,6
40.75016,-73.998238,17,21
40.725468,-74.003471,17,19
40.704205,-74.009026,17,16
40.771042,-73.98053,17,17
40.747463,-73.991928,17,16
40.764336,-73.964745,17,13
40.741459,-73.993866,17,13
40.743,-74.000153,17,21
40.790272,-73.969757,17,21
40.744705,-73.985237,17,12
40.762493,-73.97451,15,12
40.77129,-73.987,15,17
40.76532,-73.97551,15,22
40.774197,-73.873009,15,1
40.776676,-73.979225,15,6
40.76865,-73.955681,15,18
40.643642,-73.790085,15,8
40.785633,-73.976204,15,17
40.780544,-73.950104,15,12
40.681709,-73.996033,15,11
40.757622,-73.993156,15,14
40.752419,-73.978073,14,49
40.740204,-73.99453,15,12
40.761871,-73.959709,15,8
40.773293,-73.958015,15,23
40.681538,-73.998558,15,4
40.765282,-73.980217,15,12
40.757713,-73.971481,15,16
40.643715,-73.790344,14,50
40.76173,-73.97464,14,18
40.755657,-73.991035,13,40
40.780796,-73.958954,14,19
40.734901,-73.991249,14,19
40.749371,-74.002983,14,8
40.765167,-73.970345,14,23
40.761551,-73.963722,14,24
40.758408,-74.000092,17,6
40.750488,-73.987717,16,59
40.753899,-73.975166,17,20
40.648556,-73.784889,16,33
40.759411,-73.98539,17,15
40.774174,-73.872902,17,4
40.783829,-73.952499,17,19
40.644962,-73.788956,16,39
40.748104,-73.980606,17,16
40.743061,-73.982513,17,2
40.778606,-73.981758,17,21
40.756222,-73.994209,16,52
40.714481,-74.015968,17,10
40.7523,-73.970406,17,11
40.741196,-74.001724,17,0
40.746014,-73.990799,17,17
40.782887,-73.955482,16,59
40.757519,-73.985916,15,14
40.768745,-73.965981,15,17
40.739689,-74.006241,15,12
40.709057,-74.013451,15,10
40.769009,-73.862541,14,57
40.732002,-74.007751,15,9
40.705105,-74.00753,15,12
40.731956,-73.990021,15,22
40.73167,-73.993073,15,11
40.765846,-73.976715,15,19
40.774208,-73.872932,14,52
40.769836,-73.863785,15,5
40.740562,-74.005577,15,9
40.730331,-73.983261,15,24
40.748821,-73.993317,15,15
40.790497,-73.942619,15,19
40.747906,-73.976501,15,14
40.761173,-73.986946,15,7
40.64127,-73.786446,14,58
40.742828,-73.993317,15,21
40.742638,-73.992943,15,19
40.73978,-73.995018,14,56
40.725269,-73.987061,15,26
40.718067,-73.988503,15,15
40.774639,-73.988228,17,16
40.760014,-73.995255,17,14
40.766968,-73.953712,17,10
40.762306,-73.984177,17,1
40.760506,-74.0028,17,17
40.780636,-73.957939,17,13
40.660851,-73.80555,16,42
40.735371,-73.998337,17,8
40.773411,-73.955055,15,16
40.771591,-73.965416,15,20
40.743896,-73.979454,15,16
40.818916,-73.956184,15,20
40.751221,-73.990677,15,23
40.751102,-73.99411,15,18
40.728306,-73.985077,15,8
40.748058,-73.984947,15,18
40.771263,-73.866066,14,31
40.778889,-73.948006,15,20
40.770439,-73.867264,15,6
40.75124,-73.982361,15,16
40.748882,-74.003983,15,11
40.773872,-73.870964,15,6
40.751793,-74.001114,15,15
40.762192,-73.975761,15,18
40.743172,-73.979965,15,13
40.744999,-73.99868,15,23
40.758511,-73.973633,15,14
40.704758,-74.016708,15,5
40.773998,-73.874405,15,3
40.738895,-73.987305,15,17
40.735264,-73.985664,15,15
40.771526,-73.950867,15,12
40.768387,-73.982224,15,6
40.783287,-73.947876,15,13
40.725368,-73.992073,15,10
40.749393,-73.983841,15,12
40.773106,-73.962509,15,8
40.769184,-73.969383,15,16
40.750607,-73.987984,15,17
40.767197,-73.981789,15,16
40.771088,-73.878487,15,1
40.734772,-73.992699,15,14
40.72356,-74.002853,15,16
40.749638,-74.002754,15,10
40.793884,-73.966888,15,18
40.728092,-74.002251,15,10
40.768356,-73.985489,15,14
40.758984,-73.98484,15,15
40.766354,-73.95195,15,14
0,0,15,23
40.826733,-73.950401,15,10
40.733212,-73.987206,15,22
40.763531,-73.956085,15,9
40.771175,-73.959435,15,20
40.759796,-73.975983,15,19
40.77021,-73.954155,15,26
40.760262,-73.980652,14,50
40.742184,-73.986984,15,25
40.747181,-73.997055,15,19
40.769081,-73.863441,15,11
40.758987,-73.972481,15,22
40.77383,-73.965965,15,14
40.748402,-73.988358,15,21
40.736565,-73.98896,15,22
40.757107,-74.001175,15,19
40.765636,-73.990967,15,15
40.775742,-73.946869,15,18
40.756119,-73.970375,15,25
40.760544,-73.961067,14,53
40.745869,-73.978096,15,19
40.758148,-73.937523,15,19
40.751217,-73.994041,15,25
40.740166,-73.990608,14,8
40.765572,-73.984177,14,20
40.719135,-73.999969,14,12
40.755291,-73.982124,16,49
40.742008,-74.004669,17,12
40.730003,-73.983414,17,1
40.735725,-74.00164,17,16
40.740101,-74.005905,17,5
40.745312,-73.978462,17,16
40.755299,-73.990967,15,16
40.793945,-73.972443,15,18
40.722511,-73.98735,15,3
40.753036,-73.970032,15,17
40.773197,-73.981949,15,15
40.766193,-73.960388,15,8
40.728249,-73.984749,15,20
40.774773,-73.982269,15,18
40.687023,-73.999062,15,5
40.645046,-73.780983,15,25
40.820049,-73.955276,15,17
40.729004,-73.988724,15,8
40.759575,-73.986015,15,4
40.742897,-73.983337,15,10
40.771427,-73.967911,15,15
40.769943,-73.96257,15,16
40.723011,-73.989487,15,12
40.751339,-73.992538,15,2
40.745319,-73.97554,15,17
40.767471,-73.953346,14,26
40.76329,-73.973618,15,7
40.774101,-73.874428,16,24
40.717129,-73.99501,15,15
40.781456,-73.952477,15,4
40.764191,-73.977539,15,14
40.768318,-73.955666,15,19
40.787022,-73.977806,15,10
40.758595,-73.992897,15,19
40.74115,-73.994438,15,16
40.747162,-73.971779,15,17
40.755566,-73.993721,15,12
40.772488,-73.960762,15,18
40.747673,-73.987022,15,21
40.772617,-73.967056,15,20
40.748405,-74.006012,15,13
40.732647,-73.984756,15,4
40.772793,-73.946465,15,14
40.741112,-74.005753,15,10
40.760632,-73.987999,15,14
40.76371,-73.962265,15,16
40.778961,-73.953972,15,3
40.758251,-73.956718,15,4
40.764408,-73.971214,15,15
40.728607,-74.002777,15,20
40.721573,-73.99733,15,4
40.744335,-73.973,15,22
40.742043,-73.974663,15,9
40.772781,-73.981895,15,18
40.755932,-73.978935,15,23
40.645382,-73.776672,14,56
40.773129,-73.964478,15,23
40.733582,-73.990997,15,24
40.771519,-73.990623,15,23
40.756935,-73.997307,15,18
40.736996,-73.978363,15,26
40.762699,-73.973572,15,22
40.750134,-73.991318,15,10
40.715488,-74.007439,15,11
40.759735,-73.983803,15,21
40.738132,-73.989456,15,13
40.775112,-73.984299,15,10
40.682274,-73.979683,14,58
40.754128,-73.942261,15,22
40.731022,-73.988708,15,25
40.763763,-73.97097,15,26
40.72575,-73.983757,15,10
40.747162,-73.989723,12,35
40.777424,-73.959145,12,35
40.747681,-74.004402,12,28
40.738747,-73.999649,12,15
40.731796,-74.001099,12,40
40.751362,-73.994179,12,35
40.751652,-73.991577,12,29
40.724022,-73.997925,12,31
40.787933,-73.971291,12,37
40.767624,-73.953262,12,28
40.79277,-73.97348,12,36
40.758965,-73.984985,12,43
40.716354,-74.012825,12,37
40.717712,-74.014259,12,34
40.754478,-73.980957,12,47
40.770737,-73.953911,12,44
40.779293,-73.985046,12,45
40.722431,-73.997292,12,41
40.731853,-74.006699,12,36
40.748478,-73.971214,12,42
40.749027,-73.992142,12,40
40.744995,-73.988762,12,29
40.731747,-73.99498,12,44
40.76165,-73.966896,12,30
40.759422,-73.96196,12,39
40.741161,-73.997826,15,22
40.76099,-73.975235,15,18
40.749657,-73.991837,15,13
40.769608,-73.96067,15,23
40.750076,-73.991493,14,53
40.76403,-73.958946,16,11
40.758297,-74.000504,16,30
40.725101,-73.990242,16,31
40.728233,-74.001938,16,31
0,0,16,29
40.740097,-73.998566,16,26
40.770233,-73.95742,16,28
40.751202,-73.990448,16,29
40.705135,-74.007286,16,31
40.785564,-73.978859,16,29
40.758011,-73.966301,16,31
40.747173,-73.973953,16,32
40.772804,-73.885208,16,24
40.73888,-74.008095,16,31
40.778545,-73.945107,16,35
40.770725,-73.86541,16,14
40.708786,-74.015396,16,36
40.735806,-73.997932,16,35
40.77943,-73.981888,16,32
40.730373,-74.006721,17,18
40.769039,-73.863121,16,49
40.768726,-73.988823,17,14
40.768543,-73.963547,17,24
40.743317,-73.980194,17,15
40.719055,-73.985077,17,17
40.773067,-73.885292,17,10
40.803421,-73.948906,16,57
40.736019,-74.005951,17,7
40.760754,-73.998344,17,15
40.76207,-73.978539,17,15
40.750912,-73.998108,17,23
40.784012,-73.979874,17,9
40.710022,-74.01207,17,12
40.746941,-73.974968,16,33
40.759235,-73.995682,16,12
40.725964,-73.996223,16,19
40.746014,-73.977776,16,32
40.748138,-73.992584,16,33
40.755348,-73.990387,16,11
40.734894,-73.998558,16,34
40.768848,-73.985001,16,23
40.754772,-73.981911,16,22
40.721386,-73.987602,16,27
40.746311,-73.984192,15,21
40.751484,-73.976456,15,20
40.757893,-73.966316,15,15
40.742447,-73.974243,14,56
40.780041,-73.984276,15,18
40.757679,-73.971657,15,20
40.77396,-73.874542,15,0
40.779751,-73.944397,15,19
40.751785,-74.001015,15,14
40.802452,-73.949409,15,16
40.748718,-73.988579,15,7
40.803654,-73.955986,15,3
40.758247,-73.988335,15,22
40.738659,-73.999687,15,19
40.726437,-73.977158,15,17
40.73275,-73.993828,15,23
40.763401,-73.962021,15,17
40.648647,-73.783379,15,59
40.747593,-74.002235,16,35
40.767574,-73.955963,16,38
40.763023,-73.972656,16,32
40.782043,-73.981033,16,34
40.761051,-73.984245,16,33
40.743988,-74.003273,16,31
40.758701,-73.987206,16,28
40.744564,-73.987442,16,29
40.762531,-73.985802,16,30
0,0,16,33
40.750908,-73.982437,15,58
40.763466,-73.955956,16,28
40.662964,-73.79921,16,39
40.712517,-74.007233,16,26
40.772305,-73.955902,16,18
40.645252,-73.776703,15,58
40.77359,-73.870872,16,14
40.686554,-73.990639,16,31
40.752167,-73.978241,16,39
40.741451,-73.989616,16,36
40.762691,-73.98568,16,26
40.770012,-73.863998,16,17
40.744297,-73.995567,16,30
40.752518,-73.970291,16,36
40.753017,-73.985458,16,27
40.762707,-73.981949,16,38
40.769398,-73.951843,16,25
40.742699,-73.992378,16,33
40.732944,-74.003235,16,37
40.734661,-73.998772,16,32
40.783627,-73.952522,16,34
40.706276,-74.009148,16,34
40.735912,-74.005959,16,36
40.772392,-73.98999,12,43
40.776508,-73.959625,12,49
40.732224,-73.991402,12,37
40.735973,-74.005867,12,33
40.737045,-73.988701,12,39
40.769482,-73.96904,12,34
40.7784,-73.945,12,43
40.743988,-73.973404,12,45
40.792042,-73.975723,12,42
40.720833,-73.995834,12,42
40.739666,-74.002701,12,46
40.778175,-73.952156,12,45
40.758358,-73.992989,12,31
40.744156,-73.976479,12,40
40.751324,-73.994049,12,42
40.754501,-73.984299,15,3
40.735439,-74.0084,15,11
40.761822,-73.978668,14,37
40.746014,-73.975067,15,13
40.751991,-73.978447,15,16
40.759495,-73.970245,15,15
40.748016,-73.992897,15,15
40.754581,-73.994698,15,4
40.747089,-73.971222,15,17
40.75621,-73.972412,15,7
40.791031,-73.9533,15,20
40.77803,-73.974617,15,24
40.718521,-73.994781,16,18
40.768429,-73.985237,16,14
40.773384,-73.981873,16,33
40.737156,-73.988518,16,38
40.80817,-73.960052,16,9
40.748264,-73.984703,16,28
40.760971,-73.987175,16,36
40.728539,-73.987946,16,35
40.722828,-74.004929,16,24
40.761761,-73.978767,16,16
40.735733,-73.985413,16,27
40.727772,-74.001778,16,26
40.750702,-73.976212,16,24
40.714317,-73.989975,16,30
40.735912,-73.993538,16,26
40.766006,-73.9907,16,22
40.714058,-73.951447,16,24
40.74049,-74.002129,16,37
40.780933,-73.981529,16,37
40.704788,-74.017082,16,11
40.758743,-73.96254,16,39
40.789745,-73.975372,16,28
40.753181,-73.996353,16,26
0,0,17,15
40.779831,-73.984856,17,15
40.800049,-73.96817,17,20
40.726604,-74.002205,17,12
40.644863,-73.781525,16,39
40.765152,-73.975494,16,52
40.722546,-73.988609,17,4
40.735153,-73.995987,17,20
40.752247,-73.977875,17,13
40.779205,-73.950729,17,20
40.740784,-73.985664,15,51
40.770439,-73.962311,15,43
40.756424,-73.972511,15,33
40.75996,-73.995216,15,46
40.758205,-73.966278,15,47
40.78738,-73.954247,15,52
40.760014,-73.984573,15,46
40.802677,-73.963974,15,43
40.768414,-73.982346,15,45
40.7686,-73.86306,15,35
40.741161,-73.994003,15,55
40.74942,-73.995667,15,45
40.753666,-73.985336,15,41
40.759491,-73.977654,15,54
40.782654,-73.955101,15,20
40.746387,-73.997604,15,17
40.644836,-73.781837,15,26
40.730068,-73.98925,14,50
40.744659,-73.998947,15,8
40.75193,-73.978493,15,12
40.767303,-73.983673,15,21
40.740353,-73.982117,15,17
40.762211,-73.986107,15,3
40.782471,-73.971367,15,8
40.760231,-73.987579,15,12
40.750183,-73.994576,15,18
40.713966,-73.992661,15,19
40.756607,-74.001549,15,8
40.715637,-74.011429,15,21
40.768093,-73.962158,15,21
0,0,15,27
40.719318,-74.00531,15,22
40.739193,-74.006439,15,15
40.721485,-74.001572,15,15
40.755981,-73.967796,15,19
40.806297,-73.964973,15,10
40.761799,-73.966263,15,23
40.745335,-73.975624,15,23
40.741585,-73.981026,16,38
40.726963,-73.980034,17,25
40.645527,-73.780228,16,44
40.752579,-73.970032,17,14
40.781883,-73.948898,17,19
40.801098,-73.959473,17,27
40.783901,-73.950264,17,11
40.758266,-73.992737,17,14
40.719139,-74.006729,17,7
40.751976,-73.978714,17,16
40.746666,-73.993774,17,13
40.785809,-73.968979,17,8
40.706821,-74.017555,17,17
40.745975,-73.978867,17,22
40.713196,-73.962112,17,24
40.754814,-73.991936,17,9
40.752907,-73.996605,17,12
40.807446,-73.964394,17,21
40.759941,-73.971703,17,19
40.767021,-73.953835,17,13
40.731453,-73.988319,17,11
40.774853,-73.961388,16,29
40.77647,-73.946823,16,34
40.715382,-74.015625,16,18
40.748722,-74.00309,16,30
40.780823,-73.972733,15,20
40.837627,-73.942429,15,23
40.717468,-74.007339,15,21
40.704754,-74.017029,15,12
40.767601,-73.981735,15,13
40.762886,-73.989334,15,45
40.771927,-73.982765,16,27
40.764702,-73.974052,16,13
40.760723,-73.99855,16,12
40.761341,-73.969887,16,33
40.766098,-73.969589,16,35
40.738274,-74.008156,16,39
40.772404,-73.96064,16,31
40.731766,-73.9823,16,36
40.753777,-73.985016,16,35
40.751144,-73.97126,16,40
40.786629,-73.95665,16,36
40.778061,-73.952858,16,23
40.746956,-73.980988,16,33
40.7411,-73.994179,16,34
40.730286,-73.991096,16,24
40.762253,-73.993584,16,41
40.745613,-73.982346,16,37
40.777321,-73.97892,16,38
40.782902,-73.982147,16,28
40.757095,-74.001152,15,17
40.744884,-73.91684,15,20
40.731262,-74.004089,15,21
40.74408,-73.924828,15,11
40.776283,-73.982414,15,19
40.795967,-73.971085,15,22
40.725018,-74.002838,15,25
40.753601,-73.992706,15,17
40.745388,-73.97747,14,56
40.74976,-73.991165,15,22
40.764957,-73.988029,15,26
40.778782,-73.962379,15,24
40.796036,-73.970497,15,26
40.722805,-74.004623,15,13
40.752922,-73.985489,15,25
40.735317,-73.99192,15,17
40.782646,-73.959122,15,6
40.747211,-73.987488,15,13
40.748661,-74.003586,15,11
40.773991,-73.87442,15,14
40.787632,-73.97506,16,33
40.776875,-73.961815,16,34
40.740948,-73.997803,16,40
40.74921,-73.988022,16,19
40.755177,-73.982025,16,20
40.757637,-73.993179,15,19
40.756336,-73.989517,15,17
40.727669,-73.994781,15,15
40.737259,-73.978279,16,24
40.767422,-73.964485,16,35
40.727226,-73.999611,16,35
40.76265,-73.967079,16,32
40.764999,-73.980537,16,40
40.735302,-74.004883,16,32
40.768036,-73.968513,16,38
40.745296,-73.994461,16,35
40.7631,-73.981728,16,33
40.741611,-73.978195,16,32
40.738869,-74.004723,16,35
40.763592,-73.988838,16,38
40.764191,-73.970993,16,40
40.646473,-73.783691,16,4
40.72438,-74.002159,16,29
40.747089,-73.975632,16,37
40.783424,-73.959114,16,45
40.778252,-73.982086,16,38
40.709637,-74.010429,16,23
40.677643,-74.000435,16,2
40.757755,-74.000618,16,23
40.777653,-73.946205,16,41
40.758457,-73.974274,17,10
40.782173,-73.972153,17,16
40.737694,-73.987984,17,16
40.725117,-73.999405,17,17
40.761417,-73.960739,17,19
40.724743,-73.987457,17,9
40.772861,-73.946526,17,15
40.745949,-73.994186,17,7
40.734928,-73.998482,17,8
40.761478,-73.984566,17,21
40.729828,-73.991959,17,19
40.722149,-74.005226,17,22
40.744026,-73.983826,17,12
40.773235,-73.966545,17,22
40.719021,-73.989487,17,8
40.769825,-73.95533,17,13
40.687962,-73.980339,17,16
40.739056,-74.003006,17,19
40.733246,-74.006332,15,46
40.766907,-73.957794,15,55
40.747025,-73.981445,15,16
40.803825,-73.955757,15,51
40.757992,-74.00074,15,51
40.726101,-74.001457,15,56
40.723186,-74.008034,15,23
40.72097,-73.997566,15,14
40.736549,-73.986931,15,16
40.706066,-74.005951,15,12
40.766716,-73.967064,15,26
40.753746,-73.951279,15,24
40.774265,-73.95929,15,23
40.767948,-73.982277,15,20
40.778217,-73.982025,15,5
40.718788,-74.005089,15,26
40.754951,-73.978653,15,22
40.721596,-74.008263,15,27
40.756004,-73.991127,15,14
40.748184,-74.008018,15,13
40.758575,-73.986603,15,19
40.761032,-73.994514,15,18
40.768353,-73.982285,15,18
40.739937,-74.002831,15,18
40.732147,-74.001404,15,25
40.785004,-73.980675,15,13
40.753349,-73.977791,15,38
40.777424,-73.946037,15,38
40.755814,-73.972794,15,51
40.737217,-73.996063,15,51
40.783081,-73.971085,15,53
40.753811,-73.99234,15,19
40.759666,-73.980965,15,18
40.73402,-73.99086,15,18
40.641346,-73.786407,14,57
40.721344,-74.002563,15,17
0,0,15,26
40.78627,-73.952759,15,2
40.733479,-74.006248,15,14
40.726048,-74.000618,15,25
40.78849,-73.967056,16,33
40.751976,-73.97728,16,34
40.761253,-73.986877,16,36
40.763771,-73.985069,16,36
40.777077,-73.946281,16,35
40.783951,-73.954453,16,34
40.759296,-73.99572,16,34
40.739197,-73.987076,16,33
40.740536,-73.979012,16,25
40.749451,-73.987892,16,33
40.780235,-73.980667,16,41
40.772423,-73.869621,16,14
40.761082,-73.986969,16,35
40.759426,-73.987503,16,39
40.762333,-73.978859,16,38
40.735394,-74.000458,15,26
40.777897,-73.978355,15,17
40.771748,-73.965302,15,24
40.778957,-73.962128,15,18
40.709316,-74.011887,15,14
40.758873,-73.986267,15,23
40.657291,-73.792725,16,2
40.755131,-73.896599,16,42
40.778114,-73.958801,16,22
40.744919,-73.995132,16,35
40.773651,-73.945869,16,30
40.79364,-73.967087,16,31
40.749554,-73.981895,16,33
40.766464,-73.986694,16,35
40.744713,-73.995071,16,12
40.720856,-73.98127,16,33
40.730392,-73.989304,16,32
40.722706,-73.979942,16,22
40.644604,-73.781837,15,40
40.776001,-73.946968,16,17
40.706799,-74.004837,16,14
40.73333,-73.999916,16,32
40.794106,-73.966759,16,33
40.800938,-73.958046,16,36
40.782284,-73.980507,16,30
40.737862,-74.008163,16,36
40.757046,-73.963936,16,30
40.761051,-73.977234,16,31
40.765736,-73.957565,16,30
40.73333,-73.999748,16,22
40.716053,-74.008873,16,23
40.760017,-73.99147,16,31
40.773693,-73.957703,16,35
40.752312,-73.992844,16,22
40.750134,-73.98748,16,38
40.743351,-73.972832,16,33
40.746521,-73.979362,16,31
40.730637,-73.992424,16,35
40.748226,-73.992546,16,33
40.801094,-73.968079,16,30
40.783047,-73.954964,16,26
40.772247,-73.967308,16,35
40.779079,-73.962318,16,19
40.767895,-73.961868,16,28
40.740665,-74.005157,16,27
40.768528,-73.992584,16,13
40.765312,-73.97728,16,42
40.752274,-73.978043,16,37
40.75528,-73.99144,16,39
40.742931,-73.977173,16,38
40.759136,-73.980141,16,30
40.771931,-73.958931,16,33
40.739632,-73.984886,16,32
40.725906,-73.983574,16,27
40.759548,-73.986053,16,35
40.764183,-73.955124,16,18
40.736435,-73.994896,16,19
40.776031,-73.95314,16,39
40.755756,-73.964645,16,35
40.771988,-73.952934,16,41
40.774033,-73.874466,16,15
40.746464,-73.99382,16,40
40.748222,-73.973564,16,34
40.732361,-73.996254,16,14
40.755543,-73.970924,16,35
40.706264,-74.017792,16,39
40.774666,-73.980804,16,37
40.766426,-73.982658,16,38
40.752586,-73.97802,15,47
40.763447,-73.971443,15,55
40.76804,-73.95295,15,57
40.781555,-73.949036,15,57
40.645477,-73.791153,15,22
40.772911,-73.958214,15,52
40.754681,-73.965843,17,7
40.725399,-74.000015,17,11
0,0,17,19
40.747704,-73.987717,17,21
40.758999,-73.98526,17,6
40.767666,-73.962059,15,39
40.724934,-73.981163,15,48
40.770626,-73.956825,15,41
40.755028,-73.986435,15,55
40.750088,-73.991455,15,41
40.752197,-73.99366,15,56
40.742626,-74.000473,15,34
40.754715,-73.985062,15,57
40.759113,-73.986526,15,50
40.737682,-73.980164,15,47
40.759472,-73.985764,15,39
40.761494,-73.984665,15,56
40.757504,-73.966469,15,43
40.757866,-73.975388,15,46
40.644539,-73.782066,15,21
40.740959,-74.007614,15,38
40.645367,-73.776711,15,32
40.743279,-73.99015,15,55
40.747368,-73.985992,15,48
40.73188,-73.983772,15,48
40.808037,-73.960297,16,27
40.751194,-73.993988,15,28
40.715816,-74.013435,16,36
40.752289,-73.97831,16,38
40.798721,-73.968933,16,22
40.764347,-73.976959,16,34
40.769501,-73.864182,16,23
40.786968,-73.977455,16,28
40.739269,-73.987099,16,34
40.750217,-73.991264,16,34
40.74205,-74.004616,16,41
0,0,16,38
40.757149,-74.001091,16,34
40.758381,-73.981827,16,36
40.790611,-73.953873,16,33
40.755337,-73.965057,16,16
40.754639,-73.968773,16,24
