Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,760.432984214,96.4632693683,314.125202748,0.0,34.9616554283,113.312780494,676.399377656,662.002084486,5.66466996096,8.73262320956
 01/01  02:00:00,805.259798059,96.4632693683,369.959676716,0.0,34.9616554283,113.312780494,679.696820867,656.588144301,5.66466996096,17.444006605
 01/01  03:00:00,813.381236066,96.4632693683,373.724750291,0.0,34.9616554283,113.312780494,685.733495857,662.626597345,5.66466996096,17.4422285514
 01/01  04:00:00,793.71323261,96.4632693683,352.58993224,0.0,34.9616554283,113.312780494,691.557033563,668.448670558,5.66466996096,17.4436930439
 01/01  05:00:00,783.621633828,96.4632693683,336.999036823,0.0,44.4937663224,113.312780494,685.246661878,662.137035373,5.66466996096,17.4449565444
 01/01  06:00:00,775.804006347,96.4632693683,327.166983955,0.0,44.4937663224,113.312780494,700.953330634,669.348624921,14.1616749024,17.4430308104
 01/01  07:00:00,849.998695215,96.4632693683,326.643854274,0.0,54.0258772165,176.889270242,644.069914379,598.305395734,28.3233498048,17.4411688402
 01/01  08:00:00,856.836994489,96.4632693683,332.820368018,0.0,54.0258772165,184.38654557,637.775937681,586.557746309,42.4850247072,8.7331666652
 01/01  09:00:00,938.265235062,96.4632693683,334.882832227,0.0,65.1572554096,220.04316451,637.94111694,555.006439551,56.6466996096,26.2879777796
 01/01  10:00:00,932.716194454,96.4632693683,335.811957026,0.0,65.1572554096,212.545889182,601.694619266,532.788084739,42.4850247072,26.4215098196
 01/01  11:00:00,951.13381678,96.4632693683,346.129990838,0.0,65.1572554096,220.04316451,618.27087755,512.067886283,70.808374512,35.3946167546
 01/01  12:00:00,977.891458149,96.4632693683,370.651801105,0.0,65.1572554096,220.04316451,599.622441855,502.250574221,70.808374512,26.5634931211
 01/01  13:00:00,1029.57589185,96.4632693683,421.81175821,0.0,65.1572554096,220.04316451,596.046594159,489.836365056,70.808374512,35.4018545909
 01/01  14:00:00,1079.42629316,96.4632693683,481.559941816,0.0,65.1572554096,212.545889182,564.278870113,481.081933697,56.6466996096,26.5502368064
 01/01  15:00:00,1102.85634819,96.4632693683,503.326500111,0.0,65.1572554096,212.545889182,540.005912208,462.111085479,42.4850247072,35.4098020222
 01/01  16:00:00,1089.8409372,96.4632693683,486.364753187,0.0,65.1572554096,212.545889182,550.974301327,458.928179593,56.6466996096,35.3994221239
 01/01  17:00:00,1013.43551527,96.4632693683,424.812983504,0.0,65.1572554096,220.04316451,596.960385687,485.43546928,84.9700494144,26.5548669927
 01/01  18:00:00,913.722449291,96.4632693683,367.105187694,0.0,54.0258772165,184.38654557,635.64618913,524.255089109,84.9700494144,26.4210506074
 01/01  19:00:00,862.019808735,96.4632693683,343.113864139,0.0,44.4937663224,163.454314868,670.47526122,568.060192429,84.9700494144,17.4450193764
 01/01  20:00:00,848.33027581,96.4632693683,337.558830239,0.0,44.4937663224,155.95703954,650.752963801,576.663161462,56.6466996096,17.4431027295
 01/01  21:00:00,812.261167339,96.4632693683,329.498582511,0.0,44.4937663224,124.558693486,695.094828419,621.006885848,56.6466996096,17.4412429611
 01/01  22:00:00,803.749853237,96.4632693683,314.732712543,0.0,44.4937663224,124.558693486,698.701464707,638.770551333,42.4850247072,17.4458886666
 01/01  23:00:00,781.991150503,96.4632693683,297.350695496,0.0,34.9616554283,124.558693486,715.198078879,669.430843134,28.3233498048,17.4438859401
 01/01  24:00:00,765.595311691,96.4632693683,280.36433664,0.0,34.9616554283,124.558693486,720.259398047,688.655718857,14.1616749024,17.4420042877
 01/02  01:00:00,736.703443446,96.4632693683,252.134932766,0.0,46.0930336215,113.312780494,748.866169667,734.47106704,5.66466996096,8.73043266589
 01/02  02:00:00,712.937274541,96.4632693683,229.947106204,0.0,46.0930336215,113.312780494,794.562950812,771.452131317,5.66466996096,17.4461495339
 01/02  03:00:00,699.008182681,96.4632693683,216.84735235,0.0,46.0930336215,113.312780494,816.847296944,793.738382726,5.66466996096,17.4442442575
 01/02  04:00:00,688.285971264,96.4632693683,205.459702273,0.0,46.0930336215,113.312780494,837.937355454,814.830268649,5.66466996096,17.4424168439
 01/02  05:00:00,765.020197637,96.4632693683,194.302015529,0.0,100.150657288,148.969399434,818.748450778,795.638120038,5.66466996096,17.445660779
 01/02  06:00:00,781.069184567,96.4632693683,207.30393242,0.0,100.150657288,149.894399434,1346.56691684,1314.96001778,14.1616749024,17.4452241574
 01/02  07:00:00,985.008005197,96.4632693683,185.246997142,0.0,176.471037341,302.612436532,943.89058879,898.123907791,28.3233498048,17.4433311943
 01/02  08:00:00,1089.06711747,96.4632693683,178.513744851,0.0,243.2593065,310.10971186,880.98136501,812.053314624,42.4850247072,26.4430256779
 01/02  09:00:00,1124.01114785,96.4632693683,176.760350707,0.0,243.2593065,310.10971186,848.650462313,756.558191652,56.6466996096,35.4455710519
 01/02  10:00:00,1167.58647998,96.4632693683,187.052194696,0.0,243.2593065,302.612436532,770.238699238,692.148802315,42.4850247072,35.6048722154
 01/02  11:00:00,1199.86929134,96.4632693683,212.932235405,0.0,243.2593065,310.10971186,732.281801936,616.651609777,70.808374512,44.821817647
 01/02  12:00:00,1228.26334199,96.5062964316,241.940198721,0.0,243.2593065,310.10971186,686.43553243,570.707821103,70.808374512,44.9193368145
 01/02  13:00:00,1208.01321213,96.5880075648,263.454636608,0.0,243.2593065,310.10971186,658.601486708,543.151789667,70.808374512,44.6413225293
 01/02  14:00:00,1260.83624943,96.7149845603,283.730685343,0.0,243.2593065,302.612436532,621.074494114,519.511228751,56.6466996096,44.9165657531
 01/02  15:00:00,1282.15224625,96.8238563418,304.978317494,0.0,243.2593065,302.612436532,578.741200591,491.435169269,42.4850247072,44.8210066139
 01/02  16:00:00,1296.59348853,96.8493806554,320.664404448,0.0,243.2593065,302.612436532,595.766437227,494.401937019,56.6466996096,44.7178005988
 01/02  17:00:00,1300.52947159,96.8933156479,315.030617886,0.0,243.2593065,310.10971186,623.197797409,502.673472185,84.9700494144,35.55427581
 01/02  18:00:00,1292.32818071,96.9741529829,304.749174555,0.0,243.2593065,310.10971186,619.620469,508.302203634,84.9700494144,26.3482159518
 01/02  19:00:00,1008.61803334,96.4632693683,289.37113322,0.0,166.938926447,199.110933808,567.427527918,464.957362078,84.9700494144,17.5001164259
 01/02  20:00:00,1002.32586708,96.4632693683,291.522964319,0.0,166.938926447,191.61365848,547.22245059,473.076467125,56.6466996096,17.4992838553
 01/02  21:00:00,865.520199772,96.4632693683,291.194559914,0.0,100.150657288,124.558693486,605.237383092,522.348714475,56.6466996096,26.241969007
 01/02  22:00:00,832.312151115,96.4632693683,298.020454408,0.0,100.150657288,124.558693486,579.531533913,523.432971335,42.4850247072,13.6135378709
 01/02  23:00:00,775.971999287,96.4632693683,306.201245637,0.0,46.0930336215,124.558693486,582.732319582,541.843954626,28.3233498048,12.5650151514
 01/02  24:00:00,776.379079734,96.4632693683,306.790906063,0.0,46.0930336215,124.558693486,581.897683025,550.291367504,14.1616749024,17.4446406186
 01/03  01:00:00,760.423950431,96.4632693683,306.229494704,0.0,46.0930336215,113.312780494,580.717328057,557.607833007,5.66466996096,17.4448250894
 01/03  02:00:00,784.35472843,96.4632693683,330.18593575,0.0,46.0930336215,113.312780494,573.589027516,550.483484094,5.66466996096,17.4408734606
 01/03  03:00:00,820.151618363,96.4632693683,363.676150328,0.0,46.0930336215,113.312780494,579.259813761,556.149006701,5.66466996096,17.4461370989
 01/03  04:00:00,826.049601939,96.4632693683,370.851036803,0.0,46.0930336215,113.312780494,587.667383349,564.558423289,5.66466996096,17.4442900989
 01/03  05:00:00,931.811656855,96.4632693683,383.087198748,0.0,100.150657288,148.969399434,564.973097426,541.865920631,5.66466996096,17.4425068344
 01/03  06:00:00,1001.96436536,96.4632693683,448.396263468,0.0,100.150657288,149.894399434,975.46421899,952.57193647,14.1616749024,8.7306076183
 01/03  07:00:00,1249.96645661,96.6609608286,473.968464878,0.0,176.471037341,302.612436532,680.441681397,634.671840655,28.3233498048,17.4464909373
 01/03  08:00:00,1379.90541134,96.9580069803,502.57106448,0.0,243.2593065,310.10971186,648.47399326,579.54768504,42.4850247072,26.441283513
 01/03  09:00:00,1416.34297918,97.0822773301,514.866150013,0.0,243.2593065,310.10971186,652.176176999,560.063002023,56.6466996096,35.4664753666
 01/03  10:00:00,1450.50349607,97.1762964334,524.232933352,0.0,243.2593065,302.612436532,637.770509253,550.758233259,42.4850247072,44.5272512868
 01/03  11:00:00,1460.28878596,97.2575539359,531.716379737,0.0,243.2593065,310.10971186,648.101842856,532.472456273,70.808374512,44.8210120708
 01/03  12:00:00,1464.74901958,97.3520154129,537.001137272,0.0,243.2593065,310.10971186,636.339715164,520.611314484,70.808374512,44.9200261683
 01/03  13:00:00,1424.61736287,97.560416996,538.235030231,0.0,243.2593065,310.10971186,627.642690431,512.184635973,70.808374512,44.6496799459
 01/03  14:00:00,1457.44747266,97.7759770447,537.204347986,0.0,243.2593065,302.612436532,608.5149022,506.950771113,56.6466996096,44.9174314773
 01/03  15:00:00,1457.13647867,98.0151019547,536.71227167,0.0,243.2593065,302.612436532,589.098689518,501.791599023,42.4850247072,44.8220657887
 01/03  16:00:00,1459.32709353,98.335215003,535.174097229,0.0,243.2593065,302.612436532,597.104739136,495.736261305,56.6466996096,44.7217782212
 01/03  17:00:00,1473.1826215,98.6339000048,532.212362816,0.0,243.2593065,310.10971186,608.903248701,488.386147449,84.9700494144,35.5470518377
 01/03  18:00:00,1482.51655148,98.9282843581,530.429572169,0.0,243.2593065,310.10971186,596.71026859,485.396694152,84.9700494144,26.3435250239
 01/03  19:00:00,1218.76614044,96.4632693683,528.360124388,0.0,166.938926447,199.110933808,552.207404675,449.737208696,84.9700494144,17.5001465645
 01/03  20:00:00,1212.87416476,96.4632693683,525.487866594,0.0,166.938926447,191.61365848,528.83621983,454.685578705,56.6466996096,17.503941515
 01/03  21:00:00,1079.13165883,96.4632693683,521.495252379,0.0,100.150657288,124.558693486,571.953368798,497.805177988,56.6466996096,17.5014911996
 01/03  22:00:00,1028.92334534,96.4632693683,503.033551292,0.0,100.150657288,124.558693486,564.608976192,504.672839266,42.4850247072,17.4511122189
 01/03  23:00:00,949.905073843,96.4632693683,482.758393421,0.0,46.0930336215,124.558693486,569.988913593,524.222454013,28.3233498048,17.4431097749
 01/03  24:00:00,949.930367449,96.4632693683,475.73688684,0.0,46.0930336215,124.558693486,561.638773105,530.033420057,14.1616749024,17.4436781464
 01/04  01:00:00,927.243957536,96.4632693683,461.236964159,0.0,46.0930336215,113.312780494,558.331583835,535.220601125,5.66466996096,17.446312749
 01/04  02:00:00,903.2719085,96.4632693683,433.034237637,0.0,46.0930336215,113.312780494,564.412232495,541.302960447,5.66466996096,17.444602087
 01/04  03:00:00,880.677705019,96.4632693683,404.296380936,0.0,46.0930336215,113.312780494,572.257005666,549.14945426,5.66466996096,17.4428814449
 01/04  04:00:00,853.716500994,96.4632693683,375.537961471,0.0,46.0930336215,113.312780494,572.549342733,558.153877808,5.66466996096,8.73079496382
 01/04  05:00:00,904.123015224,96.4632693683,339.696140031,0.0,100.150657288,148.969399434,570.205155452,547.093711121,5.66466996096,17.4467743701
 01/04  06:00:00,909.009580736,96.6113455432,342.718581203,0.0,100.150657288,149.894399434,929.724957111,898.117114969,14.1616749024,17.4461672391
 01/04  07:00:00,1133.24400335,97.29505739,332.137881951,0.0,176.471037341,302.612436532,669.557114489,623.788797291,28.3233498048,17.4449673927
 01/04  08:00:00,1232.61203592,97.688772983,317.500515465,0.0,243.2593065,310.10971186,648.903434857,579.975565687,42.4850247072,26.442844463
 01/04  09:00:00,1253.80232787,98.1615153509,301.156350953,0.0,243.2593065,310.10971186,645.531493479,553.424147409,56.6466996096,35.4606464602
 01/04  10:00:00,1288.85076781,98.5811950429,301.429844951,0.0,243.2593065,302.612436532,607.814972153,529.707245821,42.4850247072,35.6227016247
 01/04  11:00:00,1292.44732174,99.0036027451,297.733777569,0.0,243.2593065,310.10971186,630.955948807,515.322181242,70.808374512,44.8253930525
 01/04  12:00:00,1295.9278329,99.53719918,301.484357488,0.0,243.2593065,310.10971186,623.216726215,498.491052046,70.808374512,53.9172996574
 01/04  13:00:00,1277.90798739,99.9515013873,325.046912217,0.0,243.2593065,310.10971186,593.840560567,487.314996532,70.808374512,35.7171895228
 01/04  14:00:00,1345.53409062,100.251153666,357.01406006,0.0,243.2593065,302.612436532,593.801349159,483.240166556,56.6466996096,53.9144829936
 01/04  15:00:00,1369.40100217,100.605200525,379.262948744,0.0,243.2593065,302.612436532,558.73238506,471.41998564,42.4850247072,44.8273747119
 01/04  16:00:00,1380.84432827,100.801030845,387.064822825,0.0,243.2593065,302.612436532,570.605475417,472.595400848,56.6466996096,41.363374959
 01/04  17:00:00,1401.15640726,100.986465011,390.876754979,0.0,243.2593065,310.10971186,600.278162031,476.423530564,84.9700494144,38.8845820519
 01/04  18:00:00,1400.7606282,101.20747759,383.998138095,0.0,243.2593065,310.10971186,582.716412284,480.174659327,84.9700494144,17.5717035423
 01/04  19:00:00,1066.19837757,96.4632693683,321.080612174,0.0,166.938926447,199.110933808,579.714527508,468.499650915,84.9700494144,26.2448271793
 01/04  20:00:00,1022.34479811,96.4632693683,286.199952927,0.0,166.938926447,191.61365848,560.934433927,486.785968545,56.6466996096,17.5017657722
 01/04  21:00:00,864.286601826,96.4632693683,263.891918871,0.0,100.150657288,124.558693486,620.263589243,546.115253664,56.6466996096,17.5016359689
 01/04  22:00:00,804.914559187,96.4632693683,244.91404882,0.0,100.150657288,124.558693486,628.257428635,568.323240381,42.4850247072,17.449163547
 01/04  23:00:00,721.750947749,96.4632693683,229.033592903,0.0,46.0930336215,124.558693486,653.017358681,607.249487998,28.3233498048,17.444520878
 01/04  24:00:00,717.501998908,96.4632693683,222.398092629,0.0,46.0930336215,124.558693486,653.82240012,622.214768592,14.1616749024,17.4459566252
 01/05  01:00:00,699.613851148,96.4632693683,215.32509516,0.0,46.0930336215,113.312780494,667.488795059,644.379636484,5.66466996096,17.4444886143
 01/05  02:00:00,696.797453741,96.4632693683,210.327244693,0.0,46.0930336215,113.312780494,681.08807232,657.980520366,5.66466996096,17.4428819926
 01/05  03:00:00,690.656232262,96.4632693683,204.703522298,0.0,46.0930336215,113.312780494,692.118247755,677.719450947,5.66466996096,8.73412684691
 01/05  04:00:00,685.230193172,96.4632693683,200.319335981,0.0,46.0930336215,113.312780494,713.593514888,690.482016022,5.66466996096,17.4468289058
 01/05  05:00:00,765.680072815,96.4632693683,193.960088139,0.0,100.150657288,148.969399434,706.174528063,683.064788253,5.66466996096,17.4450698492
 01/05  06:00:00,772.573101299,96.8817356524,200.095072265,0.0,100.150657288,149.894399434,1013.15911017,981.551893062,14.1616749024,17.4455422037
 01/05  07:00:00,984.424401047,97.6195907204,183.745531724,0.0,176.471037341,302.612436532,761.723330848,715.953260211,28.3233498048,17.4467208321
 01/05  08:00:00,1093.74707462,98.6527722069,179.754499642,0.0,243.2593065,310.10971186,724.585051905,655.658669982,42.4850247072,26.4413572162
 01/05  09:00:00,1132.3400573,99.2458075122,181.735390614,0.0,243.2593065,310.10971186,716.555964171,624.450627124,56.6466996096,35.4586374377
 01/05  10:00:00,1171.13357413,99.7429504787,185.728911097,0.0,243.2593065,302.612436532,682.156154323,604.050311191,42.4850247072,35.6208184248
 01/05  11:00:00,1186.34937418,100.288761041,191.072442325,0.0,243.2593065,310.10971186,697.934945554,582.294981261,70.808374512,44.8315897809
 01/05  12:00:00,1201.14017725,100.826073342,203.855880845,0.0,243.2593065,310.10971186,679.041909227,554.316604332,70.808374512,53.9169303825
 01/05  13:00:00,1183.15903501,101.252284686,225.233835049,0.0,243.2593065,310.10971186,635.256597003,528.73193634,70.808374512,35.716286151
 01/05  14:00:00,1241.07515925,101.600178858,247.008089257,0.0,243.2593065,302.612436532,620.279064976,509.717455774,56.6466996096,53.9149095918
 01/05  15:00:00,1254.92678765,101.808679368,259.908149388,0.0,243.2593065,302.612436532,580.546444916,493.233986254,42.4850247072,44.8274339551
 01/05  16:00:00,1267.06851323,101.891399817,270.877798744,0.0,243.2593065,302.612436532,577.220911733,484.793770592,56.6466996096,35.7804415313
 01/05  17:00:00,1290.91177477,101.948027107,280.324247058,0.0,243.2593065,310.10971186,620.99358197,491.573965908,84.9700494144,44.4495666471
 01/05  18:00:00,1287.06637447,102.079650127,268.319810885,0.0,243.2593065,310.10971186,615.189659837,512.648235849,84.9700494144,17.5713745741
 01/05  19:00:00,967.971761575,96.4632693683,219.880956502,0.0,166.938926447,199.110933808,664.600717378,553.385695945,84.9700494144,26.2449720189
 01/05  20:00:00,944.416036407,96.4632693683,203.823874638,0.0,166.938926447,191.61365848,639.436485539,565.288280203,56.6466996096,17.5015057259
 01/05  21:00:00,798.945960613,96.4632693683,193.588378894,0.0,100.150657288,124.558693486,701.803180819,627.655011616,56.6466996096,17.5014695935
 01/05  22:00:00,748.370002898,96.4632693683,182.217014841,0.0,100.150657288,124.558693486,719.569452438,659.635485914,42.4850247072,17.4489418167
 01/05  23:00:00,676.570210713,96.4632693683,176.340920784,0.0,46.0930336215,124.558693486,734.396052696,688.625103619,28.3233498048,17.4475992724
 01/05  24:00:00,671.0846485,96.4632693683,170.316196096,0.0,46.0930336215,124.558693486,740.178494612,708.571025973,14.1616749024,17.4457937372
 01/06  01:00:00,646.688661519,96.4632693683,159.915290423,0.0,46.0930336215,113.312780494,762.525303734,739.416253376,5.66466996096,17.4443803961
 01/06  02:00:00,641.103038093,96.4632693683,154.237050844,0.0,46.0930336215,113.312780494,774.406778323,751.299294557,5.66466996096,17.4428138051
 01/06  03:00:00,634.660734393,96.4632693683,148.400775838,0.0,46.0930336215,113.312780494,784.764323069,770.365577888,5.66466996096,8.73407521961
 01/06  04:00:00,632.35592822,96.4632693683,148.487459571,0.0,46.0930336215,113.312780494,788.945838232,765.834362377,5.66466996096,17.4468058935
 01/06  05:00:00,723.394614679,96.4632693683,151.765243544,0.0,100.150657288,148.969399434,757.098902914,733.989125546,5.66466996096,17.4451074067
 01/06  06:00:00,742.301475039,96.9742724238,169.251679344,0.0,100.150657288,149.894399434,1028.42144571,996.813680777,14.1616749024,17.4460900342
 01/06  07:00:00,959.21710813,97.8494806907,159.834426934,0.0,176.471037341,302.612436532,776.13951451,730.369851373,28.3233498048,17.4463133316
 01/06  08:00:00,1073.7384274,99.1448522698,161.657387403,0.0,243.2593065,310.10971186,721.806250209,652.873989482,42.4850247072,26.4472360202
 01/06  09:00:00,1130.56305246,99.9672908826,182.365243459,0.0,243.2593065,310.10971186,684.689357039,592.582561362,56.6466996096,35.4600960675
 01/06  10:00:00,1202.58638531,100.590082933,219.678130471,0.0,243.2593065,302.612436532,629.01302037,550.90530939,42.4850247072,35.6226862731
 01/06  11:00:00,1253.01410462,101.058079888,260.656801513,0.0,243.2593065,310.10971186,631.670850594,516.027245645,70.808374512,44.8352304363
 01/06  12:00:00,1290.86127506,101.428195191,294.760494519,0.0,243.2593065,310.10971186,618.309961955,493.580381021,70.808374512,53.9212064215
 01/06  13:00:00,1277.88281121,101.722867783,321.011610505,0.0,243.2593065,310.10971186,590.617296126,484.089875906,70.808374512,35.7190457087
 01/06  14:00:00,1347.1230737,102.269565655,354.286265174,0.0,243.2593065,302.612436532,580.974536218,470.408076358,56.6466996096,53.9197602501
 01/06  15:00:00,1382.78923134,102.572428263,388.984233569,0.0,243.2593065,302.612436532,535.680816182,448.364072563,42.4850247072,44.8317189125
 01/06  16:00:00,1392.02369854,102.548909469,398.310155238,0.0,243.2593065,302.612436532,539.102227881,446.671439406,56.6466996096,35.7840888649
 01/06  17:00:00,1406.55422342,102.491095299,398.547805286,0.0,243.2593065,310.10971186,589.90289518,460.488130149,84.9700494144,44.444715616
 01/06  18:00:00,1416.45527707,102.592771918,400.197447766,0.0,243.2593065,310.10971186,573.043131991,470.500283447,84.9700494144,17.5727991295
 01/06  19:00:00,1072.7923853,96.4632693683,329.245085869,0.0,166.938926447,199.110933808,572.95596259,461.739540256,84.9700494144,26.2463729197
 01/06  20:00:00,1029.57013076,96.4632693683,296.194598154,0.0,166.938926447,191.61365848,546.963811682,472.81422175,56.6466996096,17.5028903224
 01/06  21:00:00,884.955359927,96.4632693683,287.820485015,0.0,100.150657288,124.558693486,594.396951942,520.247423168,56.6466996096,17.5028291638
 01/06  22:00:00,830.773863226,96.4632693683,277.294869895,0.0,100.150657288,124.558693486,598.203419177,538.268125459,42.4850247072,17.4502690103
 01/06  23:00:00,753.426861394,96.4632693683,267.079425079,0.0,46.0930336215,124.558693486,612.617089805,566.848019873,28.3233498048,17.4457201275
 01/06  24:00:00,754.86068931,96.4632693683,264.249483872,0.0,46.0930336215,124.558693486,608.408129489,576.799214426,14.1616749024,17.4472401601
 01/07  01:00:00,740.61511444,96.4632693683,263.095637684,0.0,46.0930336215,113.312780494,609.117841255,586.007352791,5.66466996096,17.4458185033
 01/07  02:00:00,742.38308523,96.4632693683,269.772479634,0.0,46.0930336215,113.312780494,610.170738415,587.061793111,5.66466996096,17.4442753425
 01/07  03:00:00,738.517113283,96.4632693683,269.767886251,0.0,46.0930336215,113.312780494,615.468974631,601.07276417,5.66466996096,8.7315405003
 01/07  04:00:00,731.374158803,96.4632693683,262.260364949,0.0,46.0930336215,113.312780494,636.796536825,613.683435382,5.66466996096,17.4484314825
 01/07  05:00:00,739.431168968,96.4632693683,260.32301444,0.0,55.6251445156,113.312780494,632.385185985,609.273820401,5.66466996096,17.4466956239
 01/07  06:00:00,736.927754352,96.4632693683,259.61227215,0.0,55.6251445156,113.312780494,646.132207961,614.525482226,14.1616749024,17.4450508325
 01/07  07:00:00,815.98154577,96.4632693683,266.626073896,0.0,65.1572554096,176.889270242,589.378764673,543.611984993,28.3233498048,17.4434298755
 01/07  08:00:00,971.204142012,96.786408852,309.550385513,0.0,109.682768182,220.96816451,915.229034987,855.295623881,42.4850247072,17.4483863992
 01/07  09:00:00,1005.95882395,96.7808059319,342.246889577,0.0,109.682768182,220.96816451,746.750158188,672.556472559,56.6466996096,17.5469860192
 01/07  10:00:00,1179.68639561,97.1598019885,411.485029372,0.0,131.945524568,266.955817592,708.627775597,630.869797452,42.4850247072,35.2729534381
 01/07  11:00:00,1253.55550294,97.1887526896,477.277407507,0.0,131.945524568,274.45309292,710.634725107,612.630702459,70.808374512,27.1956481356
 01/07  12:00:00,1274.54670631,97.2012278883,494.436916901,0.0,131.945524568,274.45309292,706.014245013,600.344646707,70.808374512,34.8612237943
 01/07  13:00:00,1243.93023596,97.2095788085,494.2333054,0.0,131.945524568,274.45309292,699.861883639,593.600679448,70.808374512,35.4528296789
 01/07  14:00:00,1226.7983374,97.2164607511,496.465203781,0.0,131.945524568,266.955817592,685.058676658,592.965163188,56.6466996096,35.4468138599
 01/07  15:00:00,1222.8090245,97.2210175923,502.16560678,0.0,131.945524568,266.955817592,664.497402111,586.573078139,42.4850247072,35.4392992655
 01/07  16:00:00,1084.52723551,96.4632693683,445.316538021,0.0,109.682768182,212.545889182,516.831792967,433.586637435,56.6466996096,26.5984559227
 01/07  17:00:00,1054.33217079,96.4632693683,399.359076434,0.0,109.682768182,220.04316451,562.57290552,442.148065024,84.9700494144,35.4547910815
 01/07  18:00:00,1007.50854112,96.4632693683,390.793072886,0.0,109.682768182,220.04316451,557.441114231,446.035905834,84.9700494144,26.435158982
 01/07  19:00:00,968.19480558,96.4632693683,388.799888951,0.0,100.150657288,199.110933808,583.094150999,480.677987179,84.9700494144,17.4461144062
 01/07  20:00:00,959.372997681,96.4632693683,387.101773587,0.0,100.150657288,191.61365848,558.361594735,484.270344811,56.6466996096,17.4445503144
 01/07  21:00:00,841.652691308,96.4632693683,383.602939223,0.0,55.6251445156,124.558693486,607.040932027,532.946768269,56.6466996096,17.4474641481
 01/07  22:00:00,848.81118525,96.4632693683,390.652836903,0.0,55.6251445156,124.558693486,600.026260796,540.09340889,42.4850247072,17.4478271989
 01/07  23:00:00,850.46481688,96.4632693683,402.558153997,0.0,46.0930336215,124.558693486,602.593211258,556.823723086,28.3233498048,17.4461383664
 01/07  24:00:00,851.40173438,96.4632693683,404.285115108,0.0,46.0930336215,124.558693486,593.274617454,561.668436881,14.1616749024,17.4445056708
 01/08  01:00:00,839.391155099,96.4632693683,415.766247911,0.0,34.9616554283,113.312780494,584.109029981,569.712593357,5.66466996096,8.73176666301
 01/08  02:00:00,842.19119865,96.4632693683,418.666024896,0.0,34.9616554283,113.312780494,602.828952602,579.715231602,5.66466996096,17.4490510395
 01/08  03:00:00,828.707390105,96.4632693683,405.278511962,0.0,34.9616554283,113.312780494,609.865029265,586.753000173,5.66466996096,17.4473591305
 01/08  04:00:00,828.745456324,96.4632693683,401.941119613,0.0,34.9616554283,113.312780494,615.546846746,592.436425553,5.66466996096,17.4457512322
 01/08  05:00:00,837.394129796,96.4632693683,400.626569494,0.0,44.4937663224,113.312780494,611.182021005,588.073185605,5.66466996096,17.4441654383
 01/08  06:00:00,837.202614382,96.4632693683,400.141522951,0.0,44.4937663224,113.312780494,623.048708836,591.440029609,14.1616749024,17.447004325
 01/08  07:00:00,907.173701023,96.4632693683,399.434074818,0.0,54.0258772165,176.889270242,573.50785941,527.737046329,28.3233498048,17.4474632767
 01/08  08:00:00,902.244836111,96.4632693683,398.725886439,0.0,54.0258772165,184.38654557,581.325659555,521.394788911,42.4850247072,17.4458459367
 01/08  09:00:00,980.501980575,96.4632693683,399.111813928,0.0,65.1572554096,220.04316451,577.216943024,503.035701127,56.6466996096,17.5345422871
 01/08  10:00:00,975.220254763,96.4632693683,399.936855113,0.0,65.1572554096,212.545889182,567.903590183,498.988016361,42.4850247072,26.4305491147
 01/08  11:00:00,963.949232938,96.4632693683,378.299559427,0.0,65.1572554096,220.04316451,601.565954128,495.341194672,70.808374512,35.4163849443
 01/08  12:00:00,922.898770341,96.4632693683,334.634120612,0.0,65.1572554096,220.04316451,609.863843925,503.647644569,70.808374512,35.4078248435
 01/08  13:00:00,892.89414307,96.4632693683,304.077859601,0.0,65.1572554096,220.04316451,613.624489755,516.248204572,70.808374512,26.567910671
 01/08  14:00:00,869.518554509,96.4632693683,284.644552131,0.0,65.1572554096,212.545889182,617.639746188,525.575953286,56.6466996096,35.417093293
 01/08  15:00:00,862.541068306,96.4632693683,274.825782558,0.0,65.1572554096,212.545889182,606.321711311,528.428176287,42.4850247072,35.4085103166
 01/08  16:00:00,855.036777588,96.4632693683,265.170510151,0.0,65.1572554096,212.545889182,616.609466729,533.394169933,56.6466996096,26.5685971867
 01/08  17:00:00,825.777427655,96.4632693683,250.468658979,0.0,65.1572554096,220.04316451,676.295957293,555.908083997,84.9700494144,35.4178238824
 01/08  18:00:00,775.057729017,96.4632693683,232.193457871,0.0,54.0258772165,184.38654557,719.142885569,607.746146246,84.9700494144,26.4266899092
 01/08  19:00:00,739.820303024,96.4632693683,216.196966206,0.0,44.4937663224,163.454314868,777.258944191,674.842517609,84.9700494144,17.4463771681
 01/08  20:00:00,722.523448407,96.4632693683,199.03967555,0.0,44.4937663224,155.95703954,792.104569618,718.009884937,56.6466996096,17.4479850722
 01/08  21:00:00,668.85186466,96.4632693683,171.986411781,0.0,44.4937663224,124.558693486,893.114830283,819.021783928,56.6466996096,17.4463467454
 01/08  22:00:00,643.754459314,96.4632693683,145.838922571,0.0,44.4937663224,124.558693486,943.831996646,883.902218975,42.4850247072,17.4447529632
