Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/10  13:00:00,237.981853392,29.8183906565,51.4809408722,2.37500091112,37.1018798503,116.476155989,122.812971527,104.273164598,9.90576805939,8.63403886949
 04/10  14:00:00,239.907254628,29.9764539899,54.0057463792,1.61769538174,37.1018798503,116.476155989,111.44556359,101.519795531,9.90576805939,0.02
 04/10  15:00:00,237.137066183,30.0411283665,51.6975374391,1.0913036757,37.1018798503,116.476155989,118.685586338,100.14758042,9.90576805939,8.63223785793
 04/10  16:00:00,235.295227385,30.0597151023,50.0413378064,0.887634816838,37.1018798503,116.476155989,109.562532635,99.6367645751,9.90576805939,0.02
 04/10  17:00:00,236.074803789,30.0198263828,50.6646030556,1.08499659196,37.1018798503,116.476155989,118.596445613,100.072211527,9.90576805939,8.61846602687
 04/10  18:00:00,141.013602805,27.9930556233,39.9810281998,0.0,24.7345865669,47.5788473902,80.4316572119,75.4587731822,4.9528840297,0.02
 04/10  19:00:00,153.283088322,28.6533709807,42.1935317549,0.0,24.7345865669,47.5788473902,86.7632069378,81.7903229081,4.9528840297,0.02
 04/10  20:00:00,127.829379996,27.1126351469,34.8384772842,0.000683324119813,12.3672932834,38.6892022431,101.230183532,98.2384531146,2.97173041782,0.02
 04/10  21:00:00,88.9686246694,15.1057137611,19.9465453657,0.0,12.3672932834,27.0668015668,59.540502969,56.5487725512,2.97173041782,0.02
 04/10  22:00:00,75.7533533983,18.8908025552,22.1485833043,0.0,4.12243109448,15.9888894789,83.7833856611,80.7916552432,2.97173041782,0.02
 04/10  23:00:00,62.1281843298,11.5493904399,16.0823664425,0.0,4.12243109448,15.9888894789,49.3910974697,46.3993670519,2.97173041782,0.02
 04/10  24:00:00,82.4222685332,19.9032861031,27.8045456847,0.000469158956829,4.12243109448,15.9888894789,87.2055952295,84.2138648117,2.97173041782,0.02
 04/11  01:00:00,58.7224396881,10.6689699635,13.5570422787,0.0,4.12243109448,15.9888894789,50.3108862713,47.3191558535,2.97173041782,0.02
 04/11  02:00:00,83.9672227484,19.7712230316,29.482032125,0.0,4.12243109448,15.9888894789,87.2342271458,84.242496728,2.97173041782,0.02
 04/11  03:00:00,64.0340659234,11.6594429995,17.8774920272,0.000703382627192,4.12243109448,15.9888894789,51.2762330838,48.2845026659,2.97173041782,0.02
 04/11  04:00:00,121.588803796,28.3892448377,41.070703606,0.0,12.3672932834,24.9413748627,114.107958723,109.135074693,4.9528840297,0.02
 04/11  05:00:00,137.518980297,28.4940686358,44.0696711888,12.8263850794,12.3672932834,24.9413748627,183.708205864,178.735321834,4.9528840297,0.02
 04/11  06:00:00,185.720043883,29.4556212911,45.6239374311,9.762815387,24.7345865669,70.7195625826,149.552722293,139.626954234,9.90576805939,0.02
 04/11  07:00:00,207.090285773,29.6779744106,41.8123642072,5.3782826687,37.1018798503,92.3937384068,138.584646529,120.070397305,9.90576805939,8.60848116412
 04/11  08:00:00,212.13828774,29.7679568022,36.4645736069,3.64073270328,37.1018798503,104.434947198,123.371326928,113.445558869,9.90576805939,0.02
 04/11  09:00:00,221.266877373,29.8280535756,35.0001829955,2.13194499895,37.1018798503,116.476155989,118.752952254,108.827184195,9.90576805939,0.02
 04/11  10:00:00,221.504559242,29.9595819202,35.5397837174,1.69786448342,37.1018798503,116.476155989,123.579993803,105.040342496,9.90576805939,8.6338832475
 04/11  11:00:00,221.668470333,30.201597554,36.0351605184,1.12417033474,37.1018798503,116.476155989,111.771806814,101.846038755,9.90576805939,0.02
 04/11  12:00:00,209.629818829,30.4535650224,35.9782677005,0.583292637119,37.1018798503,104.434947198,117.582517485,99.0459726998,9.90576805939,8.63077672537
 04/11  13:00:00,221.653500222,30.6295240014,36.3375696559,0.378872519918,37.1018798503,116.476155989,106.840294704,96.9145266443,9.90576805939,0.02
 04/11  14:00:00,222.922220689,30.7349665626,37.6090076917,0.270908693388,37.1018798503,116.476155989,114.114104549,95.5745725989,9.90576805939,8.63376389037
 04/11  15:00:00,222.236299435,30.7381034398,36.9505599817,0.24053230338,37.1018798503,116.476155989,105.291264078,95.3654960185,9.90576805939,0.02
 04/11  16:00:00,220.991805167,30.6979836515,34.7101617876,0.250145709439,37.1018798503,116.476155989,113.647669164,95.1143327451,9.90576805939,8.6275683591
 04/11  17:00:00,223.341161923,30.5712373572,32.2627250737,0.406013334609,37.1018798503,116.476155989,105.125484341,95.1997162818,9.90576805939,0.02
 04/11  18:00:00,140.202091894,27.9930556233,26.2173312663,0.0,24.7345865669,47.5788473902,77.4232577382,72.4503737085,4.9528840297,0.02
 04/11  19:00:00,155.154137397,28.7634235402,28.3286022772,0.0,24.7345865669,47.5788473902,84.4296611377,79.456777108,4.9528840297,0.02
 04/11  20:00:00,134.739157138,27.5528453851,22.1141883965,0.0,12.3672932834,38.6892022431,99.0860580976,96.0943276798,2.97173041782,0.02
 04/11  21:00:00,98.3617573412,16.4436651834,13.6165745991,0.0,12.3672932834,27.0668015668,69.4935409982,66.5018105803,2.97173041782,0.02
 04/11  22:00:00,94.1146760132,22.3737575033,15.4055074992,0.0,4.12243109448,15.9888894789,95.4499068137,92.4581763959,2.97173041782,0.02
 04/11  23:00:00,86.9140478432,18.6620370822,15.0718277527,0.00599191709277,4.12243109448,15.9888894789,78.5102456185,75.5185152007,2.97173041782,0.02
